TweetText,Name,Opinion
"b'Constitution \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 One Man, One Vote \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa4\x95\xe0\xa4\xbc \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88, RSS \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x85\xe0\xa4\x82\xe0\xa4\xa4\xe0\xa4\xbf\xe0\xa4\xae \xe0\xa4\xb2\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb7\xe0\xa5\x8d\xe0\xa4\xaf \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa4\xbc\xe0\xa4\xa4\xe0\xa5\x8d\xe0\xa4\xae \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa4\xa8\xe0\xa4\xbe, \xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x97 Constitution \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xac\xe0\xa4\xa6\xe0\xa4\xb2\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88\xe0\xa4\x82'",Rahul,Negative
"b'RSS \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\xa4\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa7\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa4\xbf\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x81\xe0\xa4\xb8\xe0\xa5\x8d\xe0\xa4\xa4\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\x9c\xe0\xa5\x80\xe0\xa4\xa4 \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa4\xa4\xe0\xa5\x80, \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f RSS \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xad\xe0\xa5\x80 institutions \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x85\xe0\xa4\xaa\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\xa1\xe0\xa4\xbe\xe0\xa4\xb2 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xb9\xe0\xa5\x88 https://t.co/Zu1JSdGBIR'",Rahul,Negative
b'Navroz Mubarak to all our Parsi brothers and sisters. May this new year bring happiness and prosperity for all',Rahul,Positive
"b""He didn't talk abt the death of little children in Gorakhpur bcoz he wants rich to go to pvt hospitals while poor ppl die in Govt hospitals""",Rahul,Negative
"b""The PM didn't mention that India has the highest rate of unemployment it has had in the last 8yrs &amp;less than 1Lakh jobs were created last yr""",Rahul,Negative
"b""Yesterday the PM gave us a whole list of things and spoke about them. I will tell you what he didn't speak about https://t.co/bg4JVHZTqp""",Rahul,Negative
b'Lunch at #IndiraCanteen https://t.co/6JgZzZWjMa',Rahul,Negative
"b'Bengaluru is just the beginning. Soon everyone  in Karnataka will feel- In this state, I cannot go hungry\n#IndiraCanteen https://t.co/Hs1emBH30k'",Rahul,Negative
"b'Indira Canteen is another step towards the ""Food for All"" commitment of the Congress. I congratulate the Karnataka Govt. for this initiative https://t.co/SlYoJwbeAH'",Rahul,Negative
b'My condolences to the families who lost their loved ones in Mandi.Request Himachal govt. &amp; local Congress units to provide all possible help',Rahul,Neutral
b'RT @INCIndia: Watch Congress VP Rahul Gandhi address the Samanatha Samavesha.\n#\xe0\xb2\xb8\xe0\xb2\xae\xe0\xb2\xbe\xe0\xb2\xa8\xe0\xb2\xa4\xe0\xb3\x86_\xe0\xb2\xb8\xe0\xb2\xae\xe0\xb2\xbe\xe0\xb2\xb5\xe0\xb3\x87\xe0\xb2\xb6\n#RGinRaichur\nhttps://t.co/48Py4i3wgb',Rahul,Negative
"b'371-J \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f \xe0\xa4\x95\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xa8\xe0\xa4\xbe\xe0\xa4\x9f\xe0\xa4\x95 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\x97\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x87\xe0\xa4\xb8 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xbe\xe0\xa4\x88 \xe0\xa4\xb2\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa5\x80, BJP \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xb9\xe0\xa4\xbe \xe0\xa4\xa5\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa4\xbf \xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x80 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa4\xa4\xe0\xa4\xbe, 2004 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 UPA \xe0\xa4\xb8\xe0\xa4\xb0\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbe\xe0\xa4\x97\xe0\xa5\x82 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa4\xbe https://t.co/5hsRcAJZ3H'",Rahul,Negative
"b'Deeply pained.My thoughts are with the families of the victims.BJP govt is responsible &amp; should punish the negligent,who caused this tragedy https://t.co/rdwDJblJEj'",Rahul,Negative
"b'""The only thing more dangerous than ignorance is arrogance""\nhttps://t.co/5lvh6GbCix'",Rahul,Negative
"b'On the 75th anniversary of #QuitIndiaMovement, remembering the sacrifices of our freedom fighters. We owe our Independence to their struggle'",Rahul,Positive
b'Condemn attempt to kidnap&amp;outrage modesty of young lady in Chdgrh.BJPGovt mst punish the guilty;not colludeW/culprits&amp;mindset they represent',Rahul,Negative
b'Congratulations Venkaiah Naidu ji. Wishing you a great term in office',Rahul,Positive
b'Respect the sentiments of Congress workers in Gujarat protesting against the administration not filing an FIR against the stone pelting(1/2)',Rahul,Negative
"b'Met the traders at APMC, Dhanera. They are in deep distress due to the floods. Hope the Gujarat CM addresses their demands immediately https://t.co/PPmP6dyIKD'",Rahul,Positive
b'RT @INCIndia: The people of Jainderashar interact with Congress VP Rahul Gandhi. https://t.co/LKRe3DO32B',Rahul,Negative
"b'Will be visiting the flood affected areas in Jalore, Rajasthan and Banaskantha, Gujarat today'",Rahul,Positive
b'RT @INCIndia: Congress VP Rahul Gandhi visits the flood-hit areas in Lakhimpur in neglected Assam. #AssamFloods https://t.co/y923gSnSLS',Rahul,Negative
"b'Will be visiting the flood affected areas of Lakhimpur, Assam today.'",Rahul,Positive
"b""Met Ambassador Alice Wells, US Assistant Secretary of State for South Asia &amp; Ms. MaryKay L Larson, US Charg\xc3\xa9 D'affaires earlier today https://t.co/oGzpabO5aI""",Rahul,Positive
"b""With an illustrious pol career of five decades,former Union minister Santosh Mohan Devji was a people's leader.My condolences on his passing""",Rahul,Neutral
b'Great to have Shashi &amp; Milind build a platform to bring the voices of working professionals into politics \nhttps://t.co/S7PCykl9Ms',Rahul,Positive
b'Unmake in India.\nhttps://t.co/dNTprutY3x',Rahul,Negative
"b'NH \xe0\xa4\xa8\xe0\xa4\xbf\xe0\xa4\xb0\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xa3 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xa3 \xe0\xa4\x9c\xe0\xa4\x97\xe0\xa4\xa6\xe0\xa5\x80\xe0\xa4\xb6\xe0\xa4\xaa\xe0\xa5\x81\xe0\xa4\xb0, \xe0\xa4\x85\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\xa0\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xaa\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb5\xe0\xa4\xbf\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xb5\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa5 \xe0\xa4\x89\xe0\xa4\xa8\xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa4\x95\xe0\xa4\xbc \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x86\xe0\xa4\xb5\xe0\xa4\x9c\xe0\xa4\xbc\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f NHAI \xe0\xa4\x85\xe0\xa4\xa7\xe0\xa4\xbf\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x8b \xe0\xa4\x9c\xe0\xa5\x8d\xe0\xa4\x9e\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa4\xa8 \xe0\xa4\xb8\xe0\xa5\x8c\xe0\xa4\x82\xe0\xa4\xaa\xe0\xa4\xbe https://t.co/j4Re5B3k03'",Rahul,Negative
"b'In Chhattisgarh for a two day visit. Will be meeting Congress workers, leaders&amp; representatives of various delegations today in Jagdalpur'",Rahul,Positive
"b""Former Karnataka CM Dharam Singhji was a people's leader, with a distinguished career of over five decades. My condolences on his passing""",Rahul,Neutral
"b'They laid down their lives, so we may live with our heads held high. On #KargilVijayDiwas we salute the courage&amp;sacrifice of our bravehearts'",Rahul,Positive
b'RT @Quest4Equity: The #BengaluruDeclaration will change fabric of Indian society as we know it. A #NewPromise for India. Download Now: http\xe2\x80\xa6',Rahul,Positive
"b""A scientist &amp; a passionate educator who understood the true value of learning, Prof Yash Pal's passing is a great loss for all of us https://t.co/Bhj3zmK03p""",Rahul,Neutral
"b""From the launch of Aryabhatta to the MOM, Prof UR Rao's contributions have taken @isro to unparalleled heights. V sad to learn of his demise https://t.co/61BWKQIaHg""",Rahul,Neutral
b'Well played Team India! The results may not have been in your favour today but you have won many hearts. #WomenInBlue #WWC17Final',Rahul,Positive
"b'We must keep a firm grip on reality &amp; never let them strangle it.\nAs Baba Saheb said let us \xe2\x80\x9cEducate, Agitate and Organise\xe2\x80\x9d\n#QuestForEquity'",Rahul,Negative
"b""Where people's voices were crushed, where the poor and weak were trampled upon. Where millions of Indians were untouchables""",Rahul,Positive
"b'BJP wants to paint a lie over India so that they can return it to an age of kings and no questions, where people were humiliated by power'",Rahul,Negative
"b'The govt can silently forgive any amount of corporate debt,but farmers are forgiven nothing. Farmers commit suicide and the state looks away'",Rahul,Negative
b'They say Rohit Vemula committed suicide.I call it murder.He was murdered by the indignities he suffered.He was killed because he was a Dalit',Rahul,Negative
"b'Men like these are beaten for their defiance, abused for it, imprisoned for it and in the case of Gandhi &amp; King they are even killed for it.'",Rahul,Negative
"b'The strength of leaders like Ambedkar, Gandhi, Nehru &amp; MLK is that they spoke truth to power. It takes courage to do so. #QuestForEquity https://t.co/p9T1C71yEO'",Rahul,Negative
b'RT @INCIndia: Congress VP Rahul Gandhi paying tribute to Dr. Ambedkar at the #QuestForEquity conference in Bengaluru https://t.co/6LAvRMHkXT',Rahul,Negative
"b'Kashmir is India, India is Kashmir- \xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbe internal matter \xe0\xa4\xb9\xe0\xa5\x88, \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\x94\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\x95\xe0\xa5\x81\xe0\xa4\x9b \xe0\xa4\xb2\xe0\xa5\x87\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xa8\xe0\xa4\xbe \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x88'",Rahul,Negative
b'Congratulations Ram Nath Kovindji. Wishing you a great term as President of India.',Rahul,Positive
b'Terrible news from Himachal.My thoughts are with the families of the victims.Urge HP Govt &amp;local Congress units to provide all possible help https://t.co/ioe0yREsDu',Rahul,Negative
"b'A staunch Gandhian &amp; a freedom fighter, Bhilare Guruji was a selfless custodian of the values we hold dear. Very sad to learn of his passing https://t.co/BmcIYw1LB0'",Rahul,Positive
"b'GST \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\x8f Parliament \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\x95\xe0\xa5\x8b 12 \xe0\xa4\xac\xe0\xa4\x9c\xe0\xa5\x87 \xe0\xa4\x96\xe0\xa5\x8b\xe0\xa4\xb2\xe0\xa4\xbe \xe0\xa4\x9c\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa4\xa4\xe0\xa4\xbe \xe0\xa4\xb9\xe0\xa5\x88, \xe0\xa4\xae\xe0\xa4\x97\xe0\xa4\xb0 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\xa6\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x87 \xe0\xa4\xaa\xe0\xa4\xb0 \xe0\xa4\x8f\xe0\xa4\x95 \xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xa8\xe0\xa4\x9f \xe0\xa4\xac\xe0\xa4\xbe\xe0\xa4\xa4 \xe0\xa4\xa8\xe0\xa4\xb9\xe0\xa5\x80\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa5\x8b \xe0\xa4\xb8\xe0\xa4\x95\xe0\xa4\xa4\xe0\xa5\x80, \xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88 BJP \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xb8\xe0\xa4\x9a\xe0\xa5\x8d\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\x88'",Rahul,Negative
b'RT @INCIndia: \xe0\xa4\xb6\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xb0\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\xb2 \xe0\xa4\x97\xe0\xa4\xbe\xe0\xa4\x82\xe0\xa4\xa7\xe0\xa5\x80 \xe0\xa4\x9c\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8 \xe0\xa4\x86\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xb6 \xe0\xa4\xb0\xe0\xa5\x88\xe0\xa4\xb2\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb6\xe0\xa4\xbe\xe0\xa4\xae\xe0\xa4\xbf\xe0\xa4\xb2 \xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\xa8\xe0\xa5\x87 \xe0\xa4\x95\xe0\xa5\x87 \xe0\xa4\xb2\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x87 \xe0\xa4\xad\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa5\x80 \xe0\xa4\xad\xe0\xa5\x80\xe0\xa4\xa1\xe0\xa4\xbc \xe0\xa4\x9c\xe0\xa5\x81\xe0\xa4\x9f\xe0\xa5\x80\n#KisaanAakrosh\n#\xe0\xa4\x95\xe0\xa4\xbf\xe0\xa4\xb8\xe0\xa4\xbe\xe0\xa4\xa8\xe0\xa4\x86\xe0\xa4\x95\xe0\xa5\x8d\xe0\xa4\xb0\xe0\xa5\x8b\xe0\xa4\xb6 https://t.co/M5OSI\xe2\x80\xa6',Rahul,Negative
b'BJP Govts have completely neglected the pain &amp; suffering of our farmers. Will be in Banswara tomorrow to address the Kisaan Aakrosh Rally https://t.co/6GJizuMBLV',Rahul,Positive
b'RT @SachinPilot: 10 farmers hv committed suicide in Raj in 6weeks.Shameful silence from govt. @OfficeOfRG will address farmers issues at to\xe2\x80\xa6',Rahul,Negative
b'Very sad to learn of the tragic bus accident in which many Amarnath Yatris lost their lives today.My thoughts are with the bereaved families',Rahul,Neutral
b'Great move CM Yogi - next you can save some more money by closing all the hospitals\nhttps://t.co/1CCqrb5crf',Rahul,Negative
"b""A leader who loved, embraced &amp; above all listened to his people. K Kamaraj ji's legacy will always  guide &amp; inspire us https://t.co/uWT8uXZsUg""",Rahul,Positive
b'GOI looking for a Math tutor. Please apply to PMO ASAP \xf0\x9f\x98\x8a\nhttps://t.co/nO9IwUT1pS',Rahul,Positive
b'Modi\xe2\x80\x99s policies have created space for terrorists in Kashmir. Grave strategic blow for India\n#AmarnathTerrorAttack',Rahul,Negative
b'This is a grave &amp; unacceptable security lapse. The PM needs to accept responsibility and never allow it to happen again',Rahul,Negative
b'India will never be intimidated by these terrorist cowards',Rahul,Positive
b'I share the pain &amp; anguish of families who lost loved ones in the terror attack on innocent Amarnath Yatris today',Rahul,Neutral
b'And for the record I am not the guy sitting on the swing while a thousand Chinese troops had physically entered India https://t.co/THG4sULJJC',Rahul,Positive
"b'If Govt is so concerned abt me meeting an Amb,they shld explain why 3Ministers are availing Chinese hospitality while the border issue is on https://t.co/4FCuu9SiAe'",Rahul,Negative
"b'It is my job to be informed on critical issues. I met the Chinese Ambassador, Ex-NSA, Congress leaders from NE &amp; the Bhutanese Ambassador'",Rahul,Negative
"b""A civil servant who represented the best traditions of our steel frame, Amb Naresh Chandra's passing leaves behind a void.My condolences""",Rahul,Neutral
"b""RT @INCIndia: Investment growth down to single digits under Modi govt. \nIn 2014 investments were at 'an all-time high' #ModisarkarFail http\xe2\x80\xa6""",Rahul,Negative
b'Why is our Prime Minister silent on China?',Rahul,Negative
"b'RT @meira_kumar: A reservoir of strength &amp; courage, Babuji taught me to confront challenges &amp; fight for my principles. https://t.co/bnqWORX\xe2\x80\xa6'",Rahul,Positive
"b'My tribute to Babu Jagjivan Ramji on his punya tithi, an extraordinary leader who dedicated his life to fighting injustice &amp; discrimination'",Rahul,Positive
b'India has a weak PM https://t.co/NKbUO1iOHX',Rahul,Negative
"b""GST on disability aids like wheelchairs &amp; Braille typewriters, once again shows this Govt's complete insensitivity twds our most vulnerable https://t.co/5b8go5hbgJ""",Rahul,Negative
"b""A shining example of Mr Parrikar's strategic genius \nhttps://t.co/ZWH9Yweg05""",Rahul,Negative
b'#NationalHeraldIsBack \nhttps://t.co/EZiOabqqXX https://t.co/jzA1xJN2js',Rahul,Negative
"b""RT @NH_India: Today@6PM, President of India will launch NH's Commemorative Edition India@70 &amp; unveil the website #NationalHeraldIsBack @Ras\xe2\x80\xa6""",Rahul,Positive
"b'RT @INCIndia: \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa4\xb2\xe0\xa5\x87 \xe0\xa4\xa8\xe0\xa5\x8b\xe0\xa4\x9f\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\xae\xe0\xa4\xbe\xe0\xa4\xb0 \xe0\xa4\x85\xe0\xa4\xac GST \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb5\xe0\xa4\xbe\xe0\xa4\xb0, \xe0\xa4\x9b\xe0\xa5\x8b\xe0\xa4\x9f\xe0\xa5\x87 \xe0\xa4\xb5\xe0\xa5\x8d\xe0\xa4\xaf\xe0\xa4\xbe\xe0\xa4\xaa\xe0\xa4\xbe\xe0\xa4\xb0\xe0\xa4\xbf\xe0\xa4\xaf\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xae\xe0\xa5\x87\xe0\xa4\x82 \xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\xb9\xe0\xa4\xbe\xe0\xa4\x95\xe0\xa4\xbe\xe0\xa4\xb0\n#Suitbootkisarkar #GSTTamasha https://t.co/320rHYPnwE'",Rahul,Negative
"b'RT @INCIndia: We are not against #GST, But has the Govt prepared for GST? Have they helped small businessmen comply with GST?: @AnandSharma\xe2\x80\xa6'",Rahul,Negative
"b'@INCIndia But like demonetisation,GST is being executed by an incompetent&amp;insensitive Govt w/o planning foresight &amp;institutional readiness #GSTTamasha'",Rahul,Negative
"b'Unlike demonetisation, GST is a reform that @INCIndia has championed &amp; backed from the beginning'",Rahul,Negative
"b'India deserves a #GST rollout that does not put crores of its ordinary citizens, small businesses &amp; traders through tremendous pain &amp;anxiety'",Rahul,Positive
b'A reform that holds great potential is being rushed through in a half-baked way with a self-promotional spectacle #GSTTamasha',Rahul,Positive
b'Too little too late. Words mean nothing when actions out do them https://t.co/TQHagHAc4C',Rahul,Negative
b'Against the ideology of divisiveness she represents the values that bind us as a nation&amp;a ppl.Proud to have @meira_kumar ji as our candidate https://t.co/R7M5udN44y',Rahul,Positive
"b'#EidMubarak to all. May this day be filled with love, blessings and the warmth of family &amp; friends'",Rahul,Positive
b'Tremendous performance from #KidambiSrikanth to win the Australian SS-his 2nd consecutive Superseries win!Many congratulations @srikidambi https://t.co/Fv0BaB2Mxw',Rahul,Positive
b'Another innocent life lost as lynch mobs get a free rein under the ruling establishment.This inhumanity must stop https://t.co/Hz4Jq4yhnL',Rahul,Negative
"b""The Economist reporting some 'Unpleasant Truth' https://t.co/lj15DPPNYD""",Rahul,Negative
b'Heartbreaking to see J&amp;K being pushed back several decades because of the complete failure of the PDP/BJP Govt',Rahul,Negative
b'The brutal lynching of DySP Md Ayub Pandith marks a new low. Pained beyond words at the horrific incident https://t.co/kulQ0bkY6L',Rahul,Neutral
b'Congratulations #ISRO on the launch of #Cartosat2 series. Science in service of humanity-proud of our space scientists for making it happen! https://t.co/GxEYsG6QLc',Rahul,Positive
b'RT @INCIndia: INC makes promises it intends to keep. We know the value of trust. #CongressDelivers https://t.co/XIipG5HjRh',Rahul,Positive
b'@milinddeora Thanks a lot Milind',Rahul,Positive
b'@ShankersinhBapu Thank you Vaghela ji',Rahul,Positive
b'Many thanks @UttamTPCC! https://t.co/YrynhU2XWB',Rahul,Positive
b'Many thanks @mparunyadav https://t.co/6JHwSCiyzl',Rahul,Positive
b'Many thanks @GurpreetKChadha! https://t.co/zSmDUUcuNj',Rahul,Positive
b'Thanks a lot @sumitkashyapjha https://t.co/oJUPdU2EmC',Rahul,Negative
b'Thanks a lot @NayakRagini https://t.co/yCldHBDDYi',Rahul,Negative
b'Thanks a lot @HasibaAmin https://t.co/REBqRm7eTb',Rahul,Negative
b'Many thanks @nistula! https://t.co/ZljguRy00E',Rahul,Positive
b'Thank you @jothims! https://t.co/ykouxgpqqb',Rahul,Negative
b'Thank you @RehanZaidiIyc. \xe0\xa4\xae\xe0\xa5\x81\xe0\xa4\x9d\xe0\xa5\x87 \xe0\xa4\x89\xe0\xa4\xae\xe0\xa5\x8d\xe0\xa4\xae\xe0\xa5\x80\xe0\xa4\xa6 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\x86\xe0\xa4\xaa @INCIndia \xe0\xa4\x95\xe0\xa4\xbe \xe0\xa4\xb8\xe0\xa4\xa8\xe0\xa5\x8d\xe0\xa4\xa6\xe0\xa5\x87\xe0\xa4\xb6 \xe0\xa4\x87\xe0\xa4\xb8\xe0\xa5\x80 \xe0\xa4\xa4\xe0\xa4\xb0\xe0\xa4\xb9 \xe0\xa4\xb2\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x8b\xe0\xa4\x82 \xe0\xa4\xa4\xe0\xa4\x95 \xe0\xa4\xaa\xe0\xa4\xb9\xe0\xa5\x81\xe0\xa4\x82\xe0\xa4\x9a\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb0\xe0\xa4\xb9\xe0\xa5\x8b\xe0\xa4\x97\xe0\xa5\x87! https://t.co/WZ8DXNhRad',Rahul,Negative
b'Thank you @Loneranger9 for your message &amp; your support! https://t.co/dLovkrkBGF',Rahul,Positive
b'Thanks a lot @RajaBrar_INC https://t.co/ImCrW1cXnd',Rahul,Negative
b'Many thanks Deepender! https://t.co/yNoKGnmFbY',Rahul,Positive
b'Thanks @samirsaran https://t.co/Jt7CQq9rKJ',Rahul,Negative
b'Many thanks @sadhavi https://t.co/d707pQWCLz',Rahul,Positive
b'Many thanks @LangaMahesh https://t.co/tWJ6ivBVKk',Rahul,Positive
b'Thanks Sanjay! https://t.co/AHwJglN2v5',Rahul,Negative
b'Thanks a lot @RpSingh99 https://t.co/2IMpqC6H4K',Rahul,Negative
b'Thank you very much Laluji for your kind words https://t.co/FFOaAaXSg6',Rahul,Positive
b'Many Thanks Sushmita https://t.co/fazsj02WP0',Rahul,Positive
